f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
13.12,1,0,0.2749748669,1,trans,0.06784828395,-0.07839935197,0.01074984802
13.12,1,0,0.2749748669,1,refl,-0.9304586591,-0.06396112756,0.8698443421
13.144,1,0,0.2754778697,1,trans,0.07051798291,-0.08999678727,0.01307220763
13.144,1,0,0.2754778697,1,refl,-0.9277659649,-0.07554727592,0.8664570765
13.168,1,0,0.2759808725,1,trans,0.07352442648,-0.1016468294,0.01573791922
13.168,1,0,0.2759808725,1,refl,-0.9247347291,-0.08718482111,0.8627355123
13.192,1,0,0.2764838753,1,trans,0.07687594018,-0.1133388761,0.018755611
13.192,1,0,0.2764838753,1,refl,-0.9213568218,-0.09886300449,0.8586722867
13.216,1,0,0.2769868781,1,trans,0.0805805827,-0.1250616623,0.02213364969
13.216,1,0,0.2769868781,1,refl,-0.9176243971,-0.1105704238,0.8542603528
13.24,1,0,0.2774898809,1,trans,0.08464609783,-0.1368032552,0.02588009251
13.24,1,0,0.2774898809,1,refl,-0.9135299398,-0.12229503,0.8494930253
13.264,1,0,0.2779928837,1,trans,0.08907986405,-0.1485510513,0.03000263703
13.264,1,0,0.2779928837,1,refl,-0.9090663128,-0.1340241268,0.8443640277
13.288,1,0,0.2784958865,1,trans,0.09388884228,-0.1602917786,0.03450856899
13.288,1,0,0.2784958865,1,refl,-0.9042268068,-0.1457443742,0.8388675408
13.312,1,0,0.2789988893,1,trans,0.09907952188,-0.1720115017,0.03940470836
13.312,1,0,0.2789988893,1,refl,-0.8990051911,-0.1574417955,0.8329982526
13.336,1,0,0.2795018921,1,trans,0.1046578652,-0.1836956317,0.04469735387
13.336,1,0,0.2795018921,1,refl,-0.8933957658,-0.1691017875,0.8267514089
13.36,1,0,0.2800048949,1,trans,0.1106292512,-0.195328941,0.0503922264
13.36,1,0,0.2800048949,1,refl,-0.8873934149,-0.1807091366,0.8201228649
13.384,1,0,0.2805078977,1,trans,0.1169984179,-0.2068955817,0.05649441154
13.384,1,0,0.2805078977,1,refl,-0.88099366,-0.1922480375,0.8131091368
13.408,1,0,0.2810109005,1,trans,0.1237694054,-0.218379111,0.06300830183
13.408,1,0,0.2810109005,1,refl,-0.8741927137,-0.2037021176,0.8057074535
13.432,1,0,0.2815139033,1,trans,0.1309454981,-0.2297625199,0.069937539
13.432,1,0,0.2815139033,1,refl,-0.8669875339,-0.2150544661,0.7979158074
13.456,1,0,0.2820169062,1,trans,0.1385291683,-0.2410282688,0.07728495681
13.456,1,0,0.2820169062,1,refl,-0.8593758762,-0.2262876677,0.7897330052
13.48,1,0,0.282519909,1,trans,0.1465220207,-0.2521583281,0.08505252499
