f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
27.088,11.067353,-0.4545004111,-0.2139616074,0.5418795906,-0.2450786602,0.5023446955,0.5947243399,0.0002367060933,0.0002407008144,0.4159687701,0.5179545853,0.06607664461,0.163618521,0.1642574869
27.112,11.05755599,-0.4542994436,-0.2142820192,0.542059372,-0.2454640963,0.5022994806,0.5950470446,0.000179485247,0.0001740232154,0.4157047988,0.5181069697,0.06618823148,0.1633999984,0.1640259541
27.136,11.04777631,-0.4540822783,-0.2146260841,0.542254567,-0.2458830681,0.5022500088,0.595397765,0.000129532593,0.0001241813139,0.415438599,0.5182962295,0.06626517151,0.1631835108,0.1637977155
27.16,11.03801392,-0.4538482076,-0.2149947509,0.5424681137,-0.246338782,0.5021961156,0.5957805383,9.672175019e-05,9.278955729e-05,0.4151736054,0.5185285,0.06629789456,0.1629726576,0.1635740415
27.184,11.02826876,-0.4535960473,-0.2153894151,0.542705422,-0.2468353234,0.5021374058,0.5962020227,7.475898449e-05,7.197226953e-05,0.4149103341,0.5188125712,0.06627709472,0.1627683543,0.163355714
27.208,11.0185408,-0.4533237869,-0.2158121783,0.5429763653,-0.247377177,0.5020730545,0.5966731106,5.91725846e-05,5.720185142e-05,0.4146485108,0.5191617352,0.06618975397,0.1625711552,0.163142931
27.232,11.00882998,-0.4530278675,-0.2162661626,0.5432985104,-0.2479668638,0.5020012966,0.5972108815,4.755591691e-05,4.618155061e-05,0.4143865674,0.5195964145,0.06601701814,0.1623812633,0.1629355754
27.256,10.99913626,-0.4527016922,-0.216755756,0.5437006112,-0.2485976163,0.5019182004,0.5978387152,3.867939267e-05,3.778561414e-05,0.4141206721,0.520144625,0.06573470289,0.1621987907,0.1627334942
27.28,10.9894596,-0.4523325711,-0.2172862069,0.5442195172,-0.2492368424,0.5018147572,0.5985765503,3.20279078e-05,3.159306061e-05,0.4138423015,0.5208308058,0.06532689278,0.1620242499,0.1625369182
27.304,10.97979996,-0.4518958019,-0.2178603208,0.5448714825,-0.249807134,0.5016701458,0.5994068206,2.762208428e-05,2.771045338e-05,0.4135324288,0.5216358679,0.06483170332,0.1618594928,0.1623473305
27.328,10.97015727,-0.4513461595,-0.2184647933,0.5455922792,-0.2502121715,0.5014381533,0.6002308438,2.587699001e-05,2.6588952e-05,0.4131500967,0.5224468983,0.06440300502,0.1617098744,0.1621698318
27.352,10.96053152,-0.4506234645,-0.2190299512,0.5462379873,-0.2504430666,0.501034556,0.6009140274,2.72144743e-05,2.858730769e-05,0.4126259337,0.5231182952,0.06425577105,0.1615903067,0.1620206261
27.376,10.95092263,-0.4497436363,-0.2193825647,0.5467196446,-0.250615502,0.5003978897,0.6014237272,3.162103561e-05,3.361143244e-05,0.4119440174,0.5236805829,0.06437539972,0.1615459684,0.1619700821
27.4,10.94133058,-0.4489631041,-0.2194055729,0.5470713328,-0.2508443043,0.4997065882,0.6018387726,3.878744003e-05,4.135005462e-05,0.4114265047,0.5246627068,0.06391078854,0.1617198289,0.1624527969
27.424,10.93175532,-0.448524904,-0.2193445658,0.5473681836,-0.2511655002,0.4992861184,0.6022425067,4.853097101e-05,5.16487815e-05,0.4115305535,0.5227421298,0.06572731665,0.1622439231,0.1600460902
27.448,10.92219681,-0.4482947497,-0.2194711112,0.5476613805,-0.2515665504,0.499135003,0.6026762954,6.090262457e-05,6.455136441e-05,0.4091158266,0.5238999098,0.06698426357,0.1599800717,0.1606811887
27.472,10.91265499,-0.4480754527,-0.2197864485,0.5479739086,-0.2520246893,0.499076842,0.6031515966,7.59575797e-05,8.004365842e-05,0.4090875183,0.5242980395,0.06661444224,0.1600098182,0.1605061846
27.496,10.90312984,-0.4477975161,-0.2202091199,0.5483131349,-0.2525211932,0.4990136991,0.6036673314,9.317096191e-05,9.748611039e-05,0.4087742103,0.5243863001,0.06683948959,0.1597595297,0.1599720436
27.52,10.89362129,-0.4474567733,-0.2206839546,0.5486798259,-0.2530431345,0.4989178006,0.6042188174,0.0001104341825,0.0001147460321,0.4083402015,0.5247425369,0.06691726164,0.1594212175,0.1596621444
27.544,10.88412932,-0.4470638513,-0.2211834839,0.5490724462,-0.2535819568,0.4987867487,0.6048010913,0.0001235065542,0.000127888372,0.4078970688,0.5252158619,0.06688706926,0.1591088328,0.1594314855
27.568,10.87465387,-0.4466292304,-0.2216948225,0.5494889026,-0.2541319387,0.4986243714,0.6054098581,0.0001282197574,0.0001332018272,0.4074578039,0.5257177349,0.06682446113,0.1588315237,0.1591966209
27.592,10.86519491,-0.4461607394,-0.2222118186,0.5499271742,-0.2546891153,0.4984350487,0.6060416176,0.0001243989309,0.0001304292204,0.4069046976,0.5262517747,0.06684352777,0.1584671843,0.1589653153
27.616,10.85575239,-0.4456638874,-0.2227313842,0.5503855017,-0.2552506025,0.4982224103,0.6066935557,0.0001155548428,0.000122565893,0.4070156002,0.526825436,0.06615896378,0.1587900168,0.1587483504
27.64,10.84632627,-0.4451425448,-0.223251851,0.5508624143,-0.2558141871,0.497989231,0.6073633985,0.0001052401559,0.0001128747845,0.4068315303,0.5274433486,0.06572512116,0.158838245,0.158553038
27.664,10.8369165,-0.4445994839,-0.2237722268,0.5513567051,-0.2563780781,0.4977375921,0.6080492868,9.538243082e-05,0.0001033007796,0.4060968186,0.5280929552,0.06581022622,0.1583540989,0.1583690093
27.688,10.82752304,-0.4440367463,-0.2242918504,0.5518673953,-0.2569407565,0.4974690605,0.6087496812,8.665944271e-05,9.463649207e-05,0.4054263407,0.5287453483,0.065828311,0.157950867,0.158169165
27.712,10.81814586,-0.4434558825,-0.2248102267,0.5523937026,-0.2575008819,0.4971848326,0.6094632941,7.915767269e-05,8.706761746e-05,0.4046130295,0.5293813191,0.06600565132,0.1574202656,0.1579358047
27.736,10.8087849,-0.4428581072,-0.2253269467,0.5529350169,-0.2580572352,0.496885838,0.6101890441,7.275300828e-05,8.053342468e-05,0.403740698,0.5300044545,0.06625484749,0.1568451567,0.1576737785
27.76,10.79944013,-0.4422444013,-0.2258416471,0.5534908834,-0.2586086843,0.4965728144,0.6109260263,6.727305748e-05,7.489748846e-05,0.40330724,0.5306305476,0.0660622124,0.1567226754,0.1573999325
27.784,10.7901115,-0.4416155788,-0.2263539904,0.554060993,-0.2591541637,0.4962463586,0.611673495,6.255493772e-05,7.001607019e-05,0.4026934118,0.5312758293,0.06603075895,0.1564329594,0.1571313599
27.808,10.78079898,-0.4409723328,-0.2268636545,0.5546451769,-0.2596926662,0.4959069631,0.6124308558,5.846116445e-05,6.576131011e-05,0.4020201797,0.5319447927,0.06603502756,0.1560964603,0.1568732352
27.832,10.77150252,-0.4403152662,-0.227370327,0.5552434057,-0.2602232411,0.4955550416,0.6131976637,5.488055822e-05,6.202645423e-05,0.4013312474,0.5325948442,0.0660739084,0.1557564452,0.1565834656
27.856,10.76222207,-0.4396449134,-0.2278737023,0.5558557896,-0.260745001,0.4951909471,0.6139736268,5.172462602e-05,5.872465306e-05,0.4006419373,0.5331211064,0.06623695632,0.1554278605,0.1561574885
27.88,10.7529576,-0.4389617554,-0.2283734799,0.5564825807,-0.2612571335,0.4948149847,0.6147586132,4.892318985e-05,5.578591488e-05,0.3999500557,0.5335458181,0.06650412624,0.1551081842,0.1556176625
27.904,10.74370907,-0.4382662303,-0.2288693621,0.5571241729,-0.2617589189,0.4944274199,0.6155526588,4.642047452e-05,5.315391354e-05,0.3992502655,0.5340184014,0.06673133303,0.1547917898,0.1551133229
27.928,10.73447644,-0.4375587408,-0.2293610532,0.5577811,-0.2622497534,0.4940284854,0.6163559756,4.417193096e-05,5.07832008e-05,0.3985400691,0.5345739498,0.06688598107,0.1544759228,0.1546792586
27.952,10.72525966,-0.4368396591,-0.2298482574,0.5584540287,-0.2627291761,0.4936183842,0.6171689576,4.214175731e-05,4.863693569e-05,0.3978191361,0.5351865158,0.06699434812,0.1541600251,0.1542889912
