f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
13.504,22.20027088,-0.5201350566,0.4914985007,0.4776147349,0.4766143913,0.7156194892,0.6747422567,3.517892137e-05,3.526201689e-05,0.5121112546,0.4552771142,0.03261163119,0,0
13.528,22.16088542,-0.5225598678,0.4913233444,0.4751855703,0.4764190583,0.7172638595,0.6728866512,3.48773279e-05,3.517646262e-05,0.5144674454,0.4527764466,0.03275610807,0,0
13.552,22.12163946,-0.5249929116,0.4911334132,0.4727484624,0.4762086142,0.7189086081,0.6710184446,3.456779729e-05,3.505825362e-05,0.516829588,0.4502657542,0.03290465784,0,0
13.576,22.08253226,-0.5274342195,0.4909285537,0.4703033689,0.4759828901,0.7205537459,0.6691374825,3.425002944e-05,3.490730607e-05,0.5191977019,0.4477449717,0.03305732645,0,0
13.6,22.04356309,-0.5298838181,0.4907086129,0.4678502519,0.4757417189,0.7221992824,0.6672436146,3.392372759e-05,3.472368841e-05,0.5215718046,0.4452140425,0.03321415292,0,0
13.624,22.00473121,-0.5323417291,0.4904734385,0.4653890777,0.4754849359,0.7238452254,0.6653366952,3.358859967e-05,3.450762322e-05,0.5239519115,0.4426729191,0.03337516941,0,0
13.648,21.9660359,-0.534807969,0.4902228786,0.4629198176,0.4752123782,0.7254915812,0.6634165825,3.324435974e-05,3.425948665e-05,0.5263380355,0.4401215631,0.03354040136,0,0
13.672,21.92747645,-0.5372825495,0.4899567819,0.4604424474,0.4749238852,0.7271383541,0.6614831397,3.28907295e-05,3.39798058e-05,0.5287301872,0.4375599452,0.03370986765,0,0
13.696,21.88905213,-0.5397654767,0.4896749976,0.4579569478,0.474619298,0.7287855467,0.6595362341,3.252743999e-05,3.366925373e-05,0.5311283741,0.4349880452,0.03388358068,0,0
13.72,21.85076224,-0.5422567517,0.4893773754,0.4554633047,0.4742984599,0.7304331594,0.6575757378,3.215423338e-05,3.332864256e-05,0.5335326013,0.4324058521,0.0340615466,0,0
13.744,21.81260608,-0.5447563702,0.4890637655,0.4529615091,0.4739612159,0.7320811906,0.6556015275,3.177086484e-05,3.295891446e-05,0.5359428706,0.429813364,0.03424376544,0,0
13.768,21.77458295,-0.5472643225,0.4887340185,0.4504515571,0.4736074132,0.7337296366,0.6536134845,3.137710464e-05,3.256113112e-05,0.5383591806,0.4272105881,0.03443023127,0,0
13.792,21.73669214,-0.5497805936,0.4883879857,0.4479334503,0.4732369005,0.7353784914,0.6516114946,3.097274023e-05,3.213646167e-05,0.5407815266,0.4245975409,0.03462093244,0,0
13.816,21.69893298,-0.5523051629,0.4880255185,0.4454071958,0.4728495285,0.7370277469,0.6495954484,3.055757859e-05,3.168616953e-05,0.5432099006,0.4219742476,0.03481585174,0,0
13.84,21.66130477,-0.5548380043,0.4876464691,0.4428728059,0.4724451497,0.7386773923,0.6475652413,3.013144853e-05,3.121159842e-05,0.5456442907,0.4193407426,0.03501496661,0,0
13.864,21.62380684,-0.5573790862,0.48725069,0.4403302989,0.4720236181,0.7403274145,0.6455207728,2.969420325e-05,3.071415788e-05,0.5480846815,0.4166970691,0.03521824934,0,0
13.888,21.58643851,-0.5599283716,0.4868380342,0.4377796984,0.4715847896,0.7419777981,0.6434619477,2.924572286e-05,3.019530864e-05,0.5505310537,0.414043279,0.03542566731,0,0
13.912,21.54919911,-0.5624858177,0.486408355,0.435221034,0.4711285215,0.7436285248,0.6413886748,2.87859171e-05,2.965654804e-05,0.5529833837,0.4113794331,0.0356371832,0,0
13.936,21.51208797,-0.5650513763,0.4859615064,0.4326543408,0.4706546727,0.7452795741,0.6393008678,2.831472804e-05,2.909939593e-05,0.5554416444,0.4087056004,0.03585275524,0,0
13.96,21.47510444,-0.5676249937,0.4854973426,0.4300796598,0.4701631037,0.7469309226,0.6371984447,2.783213289e-05,2.852538119e-05,0.5579058039,0.4060218587,0.03607233739,0,0
13.984,21.43824785,-0.5702066106,0.4850157183,0.4274970378,0.4696536764,0.7485825444,0.6350813279,2.733814683e-05,2.793602906e-05,0.5603758265,0.4033282938,0.03629587964,0,0
14.008,21.40151756,-0.5727961621,0.4845164887,0.4249065274,0.469126254,0.7502344108,0.6329494444,2.683282588e-05,2.733284957e-05,0.5628516718,0.4006249999,0.03652332824,0,0
14.032,21.36491291,-0.5753935778,0.4839995095,0.422308187,0.4685807011,0.7518864904,0.6308027253,2.631626979e-05,2.671732703e-05,0.5653332952,0.3979120789,0.03675462588,0,0
14.056,21.32843327,-0.5779987819,0.4834646365,0.4197020809,0.4680168835,0.7535387493,0.6286411058,2.57886249e-05,2.609091084e-05,0.5678206473,0.3951896406,0.03698971205,0,0
14.08,21.29207798,-0.5806116932,0.4829117263,0.4170882791,0.4674346684,0.7551911505,0.6264645255,2.525008702e-05,2.545500747e-05,0.5703136744,0.3924578024,0.03722852318,0,0
14.104,21.25584643,-0.5832322251,0.4823406357,0.4144668576,0.4668339239,0.7568436545,0.6242729279,2.470090425e-05,2.481097389e-05,0.5728123179,0.3897166891,0.03747099295,0,0
14.128,21.21973797,-0.5858602856,0.481751222,0.4118378979,0.4662145194,0.7584962189,0.6220662603,2.41413798e-05,2.41601121e-05,0.5753165147,0.3869664328,0.03771705253,0,0
14.152,21.18375198,-0.5884957773,0.4811433428,0.4092014875,0.4655763251,0.7601487987,0.6198444739,2.35718748e-05,2.350366503e-05,0.5778261968,0.3842071724,0.03796663083,0,0
14.176,21.14788784,-0.5911385978,0.4805168563,0.4065577193,0.4649192125,0.7618013461,0.6176075236,2.2992811e-05,2.284281359e-05,0.5803412915,0.3814390538,0.03821965473,0,0
14.2,21.11214493,-0.5937886394,0.4798716209,0.4039066922,0.4642430536,0.7634538105,0.6153553679,2.240467363e-05,2.217867481e-05,0.5828617213,0.3786622293,0.03847604936,0,0
14.224,21.07652264,-0.5964457894,0.4792074955,0.4012485104,0.4635477216,0.7651061387,0.6130879687,2.180801413e-05,2.151230098e-05,0.5853874039,0.3758768578,0.03873573831,0,0
14.248,21.04102035,-0.59910993,0.4785243395,0.3985832836,0.4628330903,0.7667582746,0.610805291,2.120345306e-05,2.084467981e-05,0.5879182521,0.3730831039,0.03899864392,0,0
14.272,21.00563747,-0.6017809385,0.4778220125,0.3959111272,0.4620990343,0.7684101597,0.6085073032,2.059168317e-05,2.017673537e-05,0.590454174,0.3702811385,0.03926468749,0,0
14.296,20.97037339,-0.6044586875,0.4771003745,0.3932321616,0.4613454287,0.7700617327,0.6061939768,1.997347261e-05,1.950932983e-05,0.5929950726,0.3674711379,0.03953378952,0,0
