f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
11.68,1,0,0.2447946986,1,trans,0.6434834898,0.461503798,0.6270567572
11.68,1,0,0.2447946986,1,refl,-0.3546049825,0.4741882214,0.3505991629
11.704,1,0,0.2452977014,1,trans,0.6415273232,0.4619415933,0.624947342
11.704,1,0,0.2452977014,1,refl,-0.3565743013,0.4746546288,0.352442249
11.728,1,0,0.2458007042,1,trans,0.6395636549,0.46237421,0.6228315787
11.728,1,0,0.2458007042,1,refl,-0.3585511484,0.4751173025,0.3542953771
11.752,1,0,0.246303707,1,trans,0.6375926016,0.4628017638,0.6207097982
11.752,1,0,0.246303707,1,refl,-0.3605352849,0.4755762991,0.3561585079
11.776,1,0,0.2468067098,1,trans,0.6356142808,0.4632243601,0.6185823217
11.776,1,0,0.2468067098,1,refl,-0.3625264786,0.4760316561,0.3580315853
11.8,1,0,0.2473097126,1,trans,0.6336288099,0.463642094,0.61644946
11.8,1,0,0.2473097126,1,refl,-0.3645245048,0.4764833926,0.3599145381
11.824,1,0,0.2478127154,1,trans,0.6316363062,0.46405505,0.6143115127
11.824,1,0,0.2478127154,1,refl,-0.366529147,0.4769315106,0.3618072814
11.848,1,0,0.2483157182,1,trans,0.6296368861,0.4644633019,0.6121687672
11.848,1,0,0.2483157182,1,refl,-0.3685401978,0.4773759955,0.3637097185
11.872,1,0,0.248818721,1,trans,0.6276306651,0.4648669126,0.6100214982
11.872,1,0,0.248818721,1,refl,-0.3705574593,0.477816818,0.3656217422
11.896,1,0,0.2493217238,1,trans,0.6256177568,0.4652659339,0.6078699669
11.896,1,0,0.2493217238,1,refl,-0.3725807437,0.4782539341,0.3675432361
11.92,1,0,0.2498247266,1,trans,0.6235982731,0.4656604068,0.6057144207
11.92,1,0,0.2498247266,1,refl,-0.3746098738,0.4786872866,0.3694740759
11.944,1,0,0.2503277294,1,trans,0.6215723235,0.4660503612,0.6035550925
11.944,1,0,0.2503277294,1,refl,-0.376644683,0.4791168058,0.3714141309
11.968,1,0,0.2508307322,1,trans,0.6195400146,0.4664358161,0.6013922003
11.968,1,0,0.2508307322,1,refl,-0.3786850155,0.4795424107,0.3733632646
11.992,1,0,0.251333735,1,trans,0.6175014503,0.4668167796,0.5992259469
11.992,1,0,0.251333735,1,refl,-0.3807307267,0.4799640094,0.3753213366
12.016,1,0,0.2518367378,1,trans,0.615456731,0.4671932489,0.5970565195
12.016,1,0,0.2518367378,1,refl,-0.3827816831,0.4803815002,0.3772882027
12.04,1,0,0.2523397406,1,trans,0.6134059534,0.4675652106,0.5948840897
12.04,1,0,0.2523397406,1,refl,-0.3848377622,0.4807947725,0.3792637165
12.064,1,0,0.2528427434,1,trans,0.6113492102,0.4679326407,0.5927088131
12.064,1,0,0.2528427434,1,refl,-0.3868988527,0.4812037071,0.3812477299
12.088,1,0,0.2533457463,1,trans,0.6092865903,0.4682955049,0.590530829
12.088,1,0,0.2533457463,1,refl,-0.3889648541,0.4816081773,0.3832400941
12.112,1,0,0.2538487491,1,trans,0.6072181777,0.4686537588,0.5883502609
12.112,1,0,0.2538487491,1,refl,-0.3910356768,0.4820080494,0.3852406603
12.136,1,0,0.2543517519,1,trans,0.6051440519,0.4690073479,0.586167216
12.136,1,0,0.2543517519,1,refl,-0.393111242,0.4824031835,0.3872492801
12.16,1,0,0.2548547547,1,trans,0.6030642877,0.4693562081,0.5839817853
12.16,1,0,0.2548547547,1,refl,-0.3951914812,0.4827934337,0.3892658064
12.184,1,0,0.2553577575,1,trans,0.6009789548,0.4697002658,0.5817940438
12.184,1,0,0.2553577575,1,refl,-0.3972763362,0.4831786489,0.3912900941
12.208,1,0,0.2558607603,1,trans,0.5988881176,0.4700394382,0.5796040508
12.208,1,0,0.2558607603,1,refl,-0.3993657587,0.4835586736,0.3933220001
12.232,1,0,0.2563637631,1,trans,0.5967918352,0.4703736336,0.5774118498
12.232,1,0,0.2563637631,1,refl,-0.4014597102,0.4839333479,0.3953613841
