f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
4.34,69.07660323,-0.004147184535,0.06561365553,0.9950773894,0.06683529832,0.06574458861,0.9973193911,0.004322350931,0.994645968,0.001031681109
4.375,68.5239904,-0.004222685696,0.06616115166,0.9950089464,0.06738456853,0.06629576957,0.9972880645,0.004395129063,0.9945834835,0.001021387439
4.41,67.98014921,-0.004298992886,0.06670902394,0.9949400535,0.06793421794,0.06684740245,0.9972566209,0.004468575215,0.994520768,0.00101065679
4.445,67.44487244,-0.004376094727,0.0672572882,0.9948705487,0.06848434776,0.06739950312,0.9972249067,0.004542693021,0.9944575146,0.0009997923914
4.48,66.91795937,-0.004453979288,0.06780596047,0.9948002752,0.06903505385,0.06795208758,0.9971927729,0.004617486206,0.9943934263,0.0009890875372
4.515,66.3992155,-0.004532634299,0.06835505675,0.9947290835,0.06958642551,0.06850517175,0.9971600775,0.004692958557,0.9943282202,0.0009788212102
4.55,65.88845231,-0.004612047351,0.06890459288,0.9946568336,0.07013854434,0.06905877136,0.997126688,0.004769113901,0.994261632,0.0009692541022
4.585,65.38548702,-0.004692206108,0.06945458436,0.9945833967,0.07069148327,0.06961290173,0.9970924826,0.004845956087,0.9941934188,0.0009606250741
4.62,64.89014242,-0.0047730985,0.07000504618,0.9945086572,0.07124530578,0.0701675777,0.9970573519,0.00492348896,0.9941233629,0.0009531481014
4.655,64.40224662,-0.004854712921,0.07055599268,0.9944325138,0.07180006535,0.07072281344,0.9970212003,0.005001716341,0.9940512739,0.0009470097385
4.69,63.92163284,-0.004937038404,0.07110743746,0.9943548805,0.07235580496,0.07127862239,0.9969839471,0.00508064201,0.9939769909,0.0009423671252
4.725,63.44813926,-0.005020064795,0.07165939321,0.9942756875,0.07291255696,0.07183501712,0.996945527,0.005160269685,0.9939003838,0.0009393465489
4.76,62.98160882,-0.005103782904,0.07221187165,0.9941948819,0.07347034292,0.07239200927,0.9969058905,0.005240603007,0.9938213544,0.0009380425685
4.795,62.52188905,-0.00518818464,0.07276488345,0.9941124273,0.0740291738,0.07294960948,0.9968650043,0.005321645524,0.9937398368,0.000938517693
4.83,62.06883188,-0.005273263136,0.07331843818,0.9940283046,0.07458905025,0.07350782735,0.9968228512,0.005403400682,0.9936557967,0.0009408026032
4.865,61.62229353,-0.00535901284,0.07387254424,0.9939425106,0.07514996299,0.07406667139,0.9967794296,0.005485871811,0.9935692313,0.0009448968916
4.9,61.18213429,-0.005445429599,0.07442720885,0.9938550582,0.07571189344,0.07462614904,0.9967347529,0.00556906212,0.9934801676,0.0009507702928
4.935,60.74821844,-0.005532510718,0.07498243806,0.9937659753,0.0762748144,0.07518626665,0.9966888486,0.005652974693,0.9933886609,0.000958364366
4.97,60.32041408,-0.005620254989,0.07553823676,0.9936753034,0.07683869085,0.07574702951,0.9966417576,0.00573761248,0.9932947929,0.0009675945857
5.005,59.89859301,-0.005708662713,0.07609460871,0.9935830967,0.0774034809,0.07630844189,0.9965935324,0.005822978304,0.9931986689,0.000978352793
5.04,59.48263056,-0.005797735685,0.07665155655,0.9934894206,0.07796913675,0.07687050709,0.9965442364,0.00590907486,0.9931004152,0.0009905099545
5.075,59.07240552,-0.005887477175,0.07720908194,0.9933943501,0.07853560574,0.0774332275,0.9964939418,0.005995904721,0.9930001761,0.001003919171
5.11,58.6678,-0.005977891872,0.07776718556,0.9932979678,0.07910283144,0.07799660467,0.9964427283,0.00608347034,0.9928981108,0.001018418878
5.145,58.26869932,-0.00606898582,0.07832586724,0.9932003628,0.07967075475,0.07856063943,0.9963906813,0.006171774067,0.9927943897,0.001033836184
5.18,57.87499189,-0.006160766334,0.07888512604,0.9931016282,0.08023931502,0.07912533192,0.9963378903,0.006260818152,0.9926891916,0.001049990271
5.215,57.48656913,-0.0062532419,0.07944496037,0.9930018598,0.08080845116,0.07969068178,0.996284447,0.006350604763,0.9925826994,0.001066695817
5.25,57.10332533,-0.006346422055,0.08000536809,0.9929011542,0.08137810271,0.08025668818,0.996230444,0.006441135997,0.9924750976,0.001083766373
5.285,56.72515762,-0.006440317268,0.08056634663,0.9927996068,0.08194821084,0.08082334995,0.9961759726,0.006532413896,0.9923665685,0.001101017634
5.32,56.35196579,-0.006534938793,0.08112789311,0.9926973103,0.08251871936,0.08139066572,0.9961211216,0.006624440466,0.992257289,0.00111827057
5.355,55.98365229,-0.006630298533,0.08169000446,0.9925943534,0.08308957561,0.081958634,0.9960659757,0.006717217688,0.992147428,0.00113535435
5.39,55.62012208,-0.006726408879,0.08225267756,0.9924908188,0.08366073128,0.08252725333,0.9960106141,0.006810747542,0.9920371434,0.001152109032
5.425,55.26128258,-0.006823282563,0.08281590931,0.9923867825,0.08423214311,0.08309652231,0.9959551094,0.00690503202,0.99192658,0.001168387972
5.46,54.90704359,-0.0069209325,0.08337969681,0.9922823121,0.08480377358,0.08366643979,0.9958995265,0.007000073147,0.9918158669,0.001184059922
5.495,54.5573172,-0.007019371632,0.08394403741,0.9921774663,0.08537559137,0.0842370049,0.9958439216,0.007095872994,0.9917051162,0.001199010804
5.53,54.21201772,-0.007118612779,0.08450892884,0.9920722938,0.08594757181,0.08480821718,0.9957883416,0.007192433701,0.9915944212,0.00121314512
5.565,53.87106164,-0.007218668491,0.08507436929,0.9919668329,0.08651969717,0.08538007663,0.9957328234,0.007289757485,0.9914838555,0.001226387006
5.6,53.5343675,-0.007319550917,0.08564035751,0.991861111,0.08709195686,0.08595258379,0.9956773938,0.007387846661,0.9913734724,0.001238680906
5.635,53.2018559,-0.007421271671,0.08620689286,0.9917551445,0.08766434748,0.08652573981,0.9956220691,0.00748670365,0.9912633045,0.001249991885
5.67,52.87344938,-0.007523841718,0.08677397537,0.9916489387,0.08823687282,0.08709954647,0.9955668553,0.007586330995,0.9911533634,0.001260305569
5.705,52.54907239,-0.007627271276,0.08734160579,0.9915424882,0.08880954367,0.08767400623,0.9955117482,0.007686731369,0.9910436409,0.001269627743
5.74,52.22865122,-0.007731569721,0.08790978565,0.9914357767,0.08938237763,0.08824912228,0.9954567338,0.007787907583,0.9909341088,0.001277983602
5.775,51.91211394,-0.007836745519,0.08847851723,0.9913287784,0.08995539871,0.08882489849,0.9954017886,0.007889862592,0.9908247207,0.001285416706
5.81,51.59939036,-0.007942806166,0.08904780362,0.991221458,0.09052863698,0.08940133948,0.9953468807,0.0079925995,0.9907154129,0.001291987634
5.845,51.29041198,-0.008049758154,0.08961764869,0.9911137716,0.09110212797,0.08997845054,0.9952919702,0.008096121562,0.990606106,0.001297772402
5.88,50.9851119,-0.008157606944,0.09018805704,0.9910056681,0.09167591218,0.09055623769,0.9952370105,0.008200432184,0.9904967072,0.001302860653
5.915,50.68342485,-0.008266356967,0.09075903404,0.9908970898,0.09225003436,0.09113470754,0.9951819489,0.008305534918,0.9903871114,0.001307353662
5.95,50.38528706,-0.008376011632,0.09133058574,0.9907879736,0.09282454291,0.09171386734,0.9951267278,0.008411433462,0.9902772043,0.001311362213
5.985,50.09063626,-0.00848657336,0.0919027188,0.9906782522,0.09339948908,0.09229372487,0.9950712859,0.008518131651,0.990166864,0.001315004354
6.02,49.79941163,-0.008598043627,0.0924754405,0.9905678557,0.09397492627,0.09287428842,0.9950155594,0.00862563345,0.9900559634,0.001318403113
6.055,49.51155376,-0.008710423026,0.09304875859,0.990456712,0.09455090925,0.09345556669,0.994959483,0.008733942945,0.9899443729,0.001321684172
6.09,49.2270046,-0.008823711345,0.09362268125,0.9903447491,0.09512749336,0.0940375687,0.9949029913,0.008843064327,0.9898319621,0.001324973578
6.125,48.94570743,-0.00893790765,0.09419721701,0.9902318953,0.0957047338,0.09462030377,0.9948460196,0.008953001886,0.9897186026,0.001328395499
6.16,48.66760682,-0.009053010387,0.09477237464,0.9901180811,0.09628268483,0.09520378139,0.9947885051,0.009063759991,0.9896041699,0.001332070082
6.195,48.39264859,-0.009169017491,0.09534816305,0.9900032398,0.09686139909,0.09578801114,0.9947303883,0.009175343079,0.9894885455,0.001336111434
6.23,48.12077978,-0.009285926498,0.09592459123,0.9898873089,0.09744092688,0.09637300262,0.9946716134,0.009287755634,0.9893716186,0.001340625772
6.265,47.8519486,-0.009403734669,0.09650166813,0.9897702308,0.09802131556,0.09695876535,0.9946121295,0.009401002178,0.9892532881,0.001345709744
