f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
2.905,103.1987807,-0.007197739039,0.08566759038,0.9919445458,0.08712913818,0.08596943346,0.9957637614,0.007390743489,0.9915454686,0.001063787903
2.94,101.9702238,-0.00737932706,0.08671503418,0.9917434493,0.08820501691,0.08702845293,0.9956581714,0.00757395162,0.9913351943,0.001090854107
2.975,100.7705741,-0.007563690608,0.08776286764,0.9915405617,0.08927991836,0.08808819644,0.9955519019,0.007759530352,0.9911235893,0.00111688035
3.01,99.59882326,-0.007750933064,0.08881108401,0.9913360582,0.09035351629,0.08914867136,0.9954450955,0.007947485606,0.9909109381,0.001141576254
3.045,98.4540092,-0.007941146671,0.08985967855,0.9911300921,0.09142553345,0.0902098866,0.9953378761,0.00813782364,0.9906974877,0.001164688689
3.08,97.33521364,-0.008134410523,0.09090864879,0.9909227913,0.09249574728,0.09127185251,0.995230346,0.00833055106,0.9904834416,0.001186007363
3.115,96.24155955,-0.008330788977,0.09195799454,0.990714255,0.09356399403,0.09233458077,0.9951225834,0.008525674806,0.990268956,0.001205369146
3.15,95.17220889,-0.008530330501,0.09300771796,0.990504552,0.09463017122,0.09339808423,0.9950146415,0.008723202138,0.9900541368,0.001222661087
3.185,94.12636044,-0.008733066987,0.09405782346,0.9902937191,0.09569423831,0.0944623767,0.994906547,0.008923140612,0.9898390373,0.001237822075
3.22,93.10324783,-0.008939013523,0.0951083176,0.990081761,0.0967562159,0.09552747269,0.9947983006,0.009125498039,0.9896236588,0.001250843158
3.255,92.10213763,-0.009148168616,0.0961592089,0.9898686505,0.0978161833,0.09659338717,0.9946898768,0.009330282445,0.989407951,0.001261766547
3.29,91.12232766,-0.009360514851,0.09721050757,0.9896543297,0.09887427473,0.09766013527,0.9945812257,0.00953750202,0.9891918146,0.001270683389
3.325,90.16314526,-0.009576019939,0.09826222527,0.989438712,0.09993067424,0.09872773203,0.9944722744,0.009747165073,0.9889751045,0.00127773039
3.36,89.22394583,-0.009794638135,0.09931437475,0.9892216846,0.1009856096,0.09979619216,0.994362929,0.009959279969,0.9887576346,0.001283085415
3.395,88.30411134,-0.01001631195,0.1003669696,0.9890031116,0.1020393454,0.1008655297,0.9942530778,0.01017385509,0.9885391827,0.001286962214
3.43,87.40304898,-0.01024097415,0.1014200237,0.9887828377,0.1030921753,0.101935758,0.9941425938,0.01039089876,0.9883194968,0.001289604417
3.465,86.5201899,-0.01046854987,0.1024735513,0.9885606925,0.1041444137,0.1030068894,0.9940313384,0.01061041926,0.9880983018,0.001291278983
3.5,85.654988,-0.01069895898,0.1035275662,0.9883364943,0.105196388,0.1040789349,0.9939191647,0.01083242469,0.987875306,0.001292269266
3.535,84.80691881,-0.01093211841,0.1045820819,0.9881100547,0.1062484296,0.1051519047,0.9938059212,0.01105692306,0.987650209,0.001292867891
3.57,83.97547843,-0.01116794454,0.1056371108,0.9878811833,0.1073008665,0.1062258075,0.9936914552,0.01128392217,0.9874227082,0.001293369616
3.605,83.16018252,-0.01140635549,0.1066926647,0.9876496917,0.1083540146,0.1073006508,0.9935756167,0.01151342965,0.987192506,0.001294064344
3.64,82.36056538,-0.01164727333,0.107748754,0.9874153982,0.1094081715,0.108376441,0.9934582611,0.01174545296,0.9869593166,0.001295230466
3.675,81.57617905,-0.01189062612,0.1088053877,0.9871781313,0.1104636094,0.1094531835,0.9933392532,0.01197999937,0.986722872,0.001297128668
