f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
20.632,14.53046035,-0.2959409998,0.09747320303,0.7010171589,0.0748216208,0.3115800068,0.704998817,1.660015036e-05,1.502716692e-05,0.225354672,0.6257954133,0.1488499147,0.1282725711,0.1287720811
20.656,14.51357756,-0.3014056083,0.1043653945,0.6956924388,0.08159521181,0.3189631268,0.7004610967,1.279280796e-05,1.222969894e-05,0.2310946638,0.6205641739,0.1483411623,0.1293571873,0.1299184258
20.68,14.49673395,-0.3069385492,0.1110919287,0.6902186484,0.08814676121,0.3264240947,0.6958244276,9.301890498e-06,1.242181019e-05,0.2369518922,0.6151725279,0.1478755799,0.1303992025,0.1310008936
20.704,14.47992939,-0.3125548456,0.117587328,0.6846016411,0.09447482051,0.3339420777,0.691089646,1.101106169e-05,1.617848306e-05,0.2429639833,0.6096320106,0.1474040061,0.131446672,0.1320271116
20.728,14.46316374,-0.3182751872,0.1238293185,0.6788522311,0.1005780857,0.3415154388,0.6862625612,1.818227791e-05,2.180412078e-05,0.2491880778,0.6040548329,0.1467570893,0.1325552825,0.1330985295
20.752,14.44643687,-0.324105084,0.1298128685,0.6729861253,0.106455424,0.3491353409,0.6813538597,2.843264702e-05,2.834586805e-05,0.2556132441,0.5985282435,0.1458585125,0.133717757,0.1342851605
20.776,14.42974865,-0.3300346192,0.1355341381,0.667027102,0.1121057012,0.3567805383,0.6763821723,4.31192722e-05,3.54425689e-05,0.2621350323,0.5929256841,0.1449392836,0.1348426779,0.1354328399
20.8,14.41309894,-0.3360370058,0.1409798991,0.661017467,0.1175264118,0.364412131,0.6713840549,6.553501563e-05,3.997111969e-05,0.2686567503,0.5872258139,0.1441174358,0.1358605448,0.1364692632
20.824,14.39648761,-0.3420566351,0.1461037377,0.6550551289,0.1227048526,0.3719530129,0.6664485747,2.309373178e-05,2.364789917e-05,0.275085967,0.5815222792,0.1433917538,0.1367369227,0.1373685759
20.848,14.37991452,-0.3479848856,0.1507109745,0.6494765259,0.1275339075,0.3792193013,0.661879638,4.120551349e-05,5.091171657e-05,0.2812045358,0.5760769497,0.1427185146,0.1373972556,0.1379922919
20.872,14.36337955,-0.3541119112,0.1537890584,0.6459592653,0.1294555203,0.386065176,0.6588035399,6.011771867e-05,6.698499066e-05,0.2864558229,0.5720917741,0.1414524029,0.1374094992,0.1380696655
20.896,14.34688256,-0.3641186708,0.1577082039,0.63144258,0.1341077296,0.3968050957,0.6455266183,7.921147169e-05,8.253983728e-05,0.2955759676,0.5554987921,0.1489252403,0.1381216774,0.1387941703
20.92,14.33042342,-0.3708751486,0.1640651633,0.6261458349,0.1402396023,0.4055437752,0.6416585951,9.94038355e-05,9.901193854e-05,0.3034525517,0.5514321158,0.1451153324,0.1389867882,0.1397063534
20.944,14.31400201,-0.3771560494,0.1686465727,0.6199300588,0.1446117136,0.4131444688,0.6365735037,0.0001171484801,0.0001140054703,0.3105017069,0.5457675219,0.1437307712,0.139813341,0.1405416834
20.968,14.29761818,-0.3837008489,0.172627218,0.6133820992,0.1485407974,0.4207451697,0.6311116923,0.0001237421615,0.0001210716885,0.3176137932,0.5396294118,0.142756795,0.1405872801,0.141327429
20.992,14.28127182,-0.3904095471,0.1762665525,0.6066750522,0.152180169,0.4283567578,0.6254705611,0.0001143253989,0.0001146690572,0.3247954351,0.5332833348,0.1419212301,0.14130591,0.1420698989
21.016,14.26496279,-0.3972189576,0.1796283105,0.5998720876,0.155569473,0.4359463616,0.6197163726,9.592842718e-05,9.825258472e-05,0.3320265415,0.5268201756,0.1411532829,0.1419773021,0.1427717835
21.04,14.24869097,-0.4040917243,0.1827355756,0.5930046539,0.1587244784,0.4434889088,0.6138794504,7.709404927e-05,7.961441879e-05,0.3392934231,0.5202841781,0.1404223989,0.1426110049,0.1434361921
21.064,14.23245623,-0.4110014984,0.1856021445,0.5860925471,0.1616537476,0.4509660605,0.6079773087,6.111100619e-05,6.305860191e-05,0.3465840964,0.5137020567,0.1397138469,0.1432137049,0.1440656449
21.088,14.21625844,-0.4179280804,0.1882421896,0.5791505505,0.1643631167,0.4583655771,0.6020220879,4.82522083e-05,4.952254549e-05,0.3538869242,0.5070920272,0.1390210486,0.1437879196,0.1446614305
21.112,14.20009748,-0.4248585528,0.1906738176,0.5721910281,0.1668570651,0.4656836851,0.596023366,3.803867457e-05,3.874595505e-05,0.3611937075,0.5004673981,0.1383388944,0.1443324115,0.1452235438
21.136,14.18397322,-0.4317917635,0.1929170442,0.5652249086,0.1691389116,0.4729282324,0.5899891259,3.004431306e-05,3.034110305e-05,0.3685046964,0.4938379603,0.1376573433,0.1448435825,0.1457507907
21.16,14.16788554,-0.4387401054,0.1949847728,0.5582615837,0.1712102609,0.4801165918,0.5839254655,2.410757712e-05,2.413852886e-05,0.3758289996,0.4872099133,0.1369610871,0.1453170573,0.1462409635
