f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
4.445,67.44487244,-0.03928101007,0.1932743772,0.959488614,0.195283211,0.1972257149,0.9791598097,0.03889798263,0.9587539328,0.002348084526
4.48,66.91795937,-0.03993772843,0.1947938405,0.9588260902,0.1968121868,0.1988458258,0.978816892,0.03953966243,0.9580825081,0.002377829434
4.515,66.3992155,-0.04060051635,0.1963130499,0.9581574751,0.1983408033,0.2004674924,0.9784706544,0.0401872155,0.9574048215,0.002407963044
4.55,65.88845231,-0.04126939848,0.1978319902,0.9574827524,0.199869057,0.2020907212,0.9781210871,0.04084065958,0.956720861,0.002438479387
4.585,65.38548702,-0.04194439929,0.1993506439,0.9568019071,0.2013969451,0.203715517,0.9777681826,0.04150001187,0.9560306189,0.002469369208
4.62,64.89014242,-0.04262554296,0.2008689925,0.9561149261,0.202924466,0.2053418834,0.9774119351,0.04216528907,0.9553340908,0.002500620096
4.655,64.40224662,-0.04331285324,0.2023870159,0.9554217975,0.2044516194,0.2069698226,0.9770523404,0.04283650747,0.9546312758,0.002532216711
4.69,63.92163284,-0.04400635343,0.2039046933,0.9547225104,0.2059784063,0.2085993363,0.9766893958,0.04351368309,0.9539221758,0.002564141114
4.725,63.44813926,-0.04470606622,0.2054220032,0.9540170549,0.2075048288,0.2102304254,0.9763230997,0.04419683176,0.953206795,0.002596373196
4.76,62.98160882,-0.04541201374,0.2069389241,0.9533054214,0.2090308903,0.2118630909,0.9759534515,0.04488596928,0.9524851395,0.00262889118
4.795,62.52188905,-0.04612421746,0.2084554344,0.9525876004,0.2105565951,0.2134973339,0.9755804509,0.04558111157,0.9517572162,0.002661672213
4.83,62.06883188,-0.0468426983,0.2099715133,0.9518635824,0.212081948,0.2151331559,0.9752040977,0.04628227477,0.9510230322,0.002694693
4.865,61.62229353,-0.04756747658,0.2114871405,0.9511333573,0.213606954,0.2167705594,0.9748243914,0.0469894754,0.9502825941,0.00272793049
4.9,61.18213429,-0.04829857214,0.2130022968,0.9503969138,0.215131618,0.2184095477,0.9744413307,0.04770273052,0.9495359069,0.002761362575
4.935,60.74821844,-0.04903600438,0.2145169645,0.9496542398,0.2166559442,0.2200501256,0.9740549129,0.04842205777,0.9487829734,0.002794968798
4.97,60.32041408,-0.0497797924,0.216031127,0.9489053215,0.2181799357,0.2216922992,0.9736651341,0.04914747555,0.9480237934,0.002828731043
5.005,59.89859301,-0.05052995509,0.2175447694,0.9481501431,0.2197035934,0.2233360764,0.9732719881,0.04987900304,0.9472583628,0.002862634184
5.04,59.48263056,-0.05128651125,0.2190578784,0.9473886871,0.2212269165,0.2249814666,0.9728754663,0.05061666032,0.946486673,0.002896666676
5.075,59.07240552,-0.05204947971,0.2205704423,0.9466209338,0.2227499009,0.2266284809,0.9724755578,0.05136046836,0.9457087106,0.002930821071
5.11,58.6678,-0.0528188795,0.222082451,0.9458468611,0.2242725394,0.2282771322,0.9720722486,0.05211044907,0.9449244565,0.002965094445
5.145,58.26869932,-0.05359472989,0.2235938956,0.9450664447,0.225794821,0.2299274347,0.9716655217,0.05286662524,0.9441338861,0.002999488707
5.18,57.87499189,-0.05437705061,0.2251047688,0.944279658,0.2273167307,0.2315794045,0.9712553571,0.05362902058,0.9433369686,0.0030340108
5.215,57.48656913,-0.05516586186,0.2266150641,0.9434864722,0.2288382493,0.2332330586,0.9708417315,0.05439765961,0.9425336676,0.003068672762
5.25,57.10332533,-0.05596118447,0.228124776,0.9426868564,0.2303593529,0.2348884152,0.9704246188,0.0551725676,0.9417239407,0.003103491662
5.285,56.72515762,-0.0567630399,0.2296338995,0.9418807777,0.2318800135,0.2365454935,0.9700039897,0.05595377049,0.9409077401,0.003138489398
5.32,56.35196579,-0.05757145038,0.2311424298,0.9410682017,0.2334001985,0.2382043131,0.9695798125,0.05674129476,0.9400850129,0.003173692354
5.355,55.98365229,-0.05838643886,0.2326503623,0.9402490923,0.2349198717,0.2398648939,0.9691520529,0.05753516734,0.9392557017,0.003209130939
5.39,55.62012208,-0.0592080291,0.2341576921,0.9394234126,0.2364389928,0.2415272562,0.9687206747,0.05833541548,0.9384197455,0.003244838997
5.425,55.26128258,-0.06003624558,0.2356644135,0.9385911248,0.2379575187,0.2431914196,0.9682856398,0.05914206659,0.9375770803,0.00328085312
5.46,54.90704359,-0.06087111356,0.2371705203,0.9377521906,0.2394754037,0.2448574037,0.9678469094,0.05995514816,0.93672764,0.003317211863
5.495,54.5573172,-0.06171265895,0.238676005,0.9369065717,0.2409926003,0.2465252272,0.9674044436,0.06077468762,0.9358713575,0.003353954889
5.53,54.21201772,-0.06256090833,0.2401808589,0.93605423,0.2425090602,0.2481949078,0.9669582027,0.06160071224,0.9350081657,0.00339112207
5.565,53.87106164,-0.06341588881,0.2416850721,0.9351951279,0.2440247349,0.2498664623,0.9665081471,0.06243324901,0.9341379984,0.003428752551
