freq_THz,Re_S11,Im_S11,Re_S21,Im_S21
36.795600,3.11814261e-01,-2.36274460e-02,6.63929541e-02,9.41643240e-01
36.818080,3.11957912e-01,-2.45706845e-02,6.91686734e-02,9.41363767e-01
36.840560,3.12098781e-01,-2.55150405e-02,7.19433936e-02,9.41075995e-01
36.863040,3.12236861e-01,-2.64605067e-02,7.47170894e-02,9.40779927e-01
36.885520,3.12372148e-01,-2.74070756e-02,7.74897357e-02,9.40475564e-01
36.908000,3.12504636e-01,-2.83547396e-02,8.02613074e-02,9.40162911e-01
36.930480,3.12634319e-01,-2.93034913e-02,8.30317792e-02,9.39841970e-01
36.952960,3.12761194e-01,-3.02533231e-02,8.58011261e-02,9.39512743e-01
36.975440,3.12885253e-01,-3.12042275e-02,8.85693227e-02,9.39175235e-01
36.997920,3.13006493e-01,-3.21561969e-02,9.13363441e-02,9.38829448e-01
37.020400,3.13124907e-01,-3.31092238e-02,9.41021649e-02,9.38475385e-01
37.042880,3.13240491e-01,-3.40633006e-02,9.68667600e-02,9.38113050e-01
37.065360,3.13353238e-01,-3.50184196e-02,9.96301043e-02,9.37742446e-01
37.087840,3.13463145e-01,-3.59745732e-02,1.02392173e-01,9.37363577e-01
37.110320,3.13570205e-01,-3.69317537e-02,1.05152940e-01,9.36976446e-01
37.132800,3.13674413e-01,-3.78899536e-02,1.07912381e-01,9.36581056e-01
37.155280,3.13775765e-01,-3.88491651e-02,1.10670470e-01,9.36177412e-01
37.177760,3.13874255e-01,-3.98093805e-02,1.13427183e-01,9.35765517e-01
37.200240,3.13969878e-01,-4.07705921e-02,1.16182494e-01,9.35345375e-01
37.222720,3.14062628e-01,-4.17327923e-02,1.18936378e-01,9.34916990e-01
37.245200,3.14152501e-01,-4.26959731e-02,1.21688811e-01,9.34480365e-01
37.267680,3.14239491e-01,-4.36601269e-02,1.24439766e-01,9.34035506e-01
37.290160,3.14323593e-01,-4.46252458e-02,1.27189218e-01,9.33582415e-01
37.312640,3.14404803e-01,-4.55913222e-02,1.29937144e-01,9.33121098e-01
37.335120,3.14483115e-01,-4.65583480e-02,1.32683517e-01,9.32651558e-01
37.357600,3.14558523e-01,-4.75263156e-02,1.35428312e-01,9.32173799e-01
37.380080,3.14631024e-01,-4.84952171e-02,1.38171504e-01,9.31687827e-01
37.402560,3.14700612e-01,-4.94650445e-02,1.40913069e-01,9.31193646e-01
37.425040,3.14767281e-01,-5.04357900e-02,1.43652981e-01,9.30691260e-01
37.447520,3.14831027e-01,-5.14074457e-02,1.46391214e-01,9.30180674e-01
37.470000,3.14891845e-01,-5.23800037e-02,1.49127745e-01,9.29661892e-01
