f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
4.585,65.38548702,-0.002812261603,0.05449173385,0.9968215021,0.05571662554,0.05456425454,0.9983774083,0.002977257873,0.9967574493,0.0002652927828
4.62,64.89014242,-0.002861108767,0.05492331359,0.996754125,0.05615731447,0.05499778467,0.9983348284,0.003024756319,0.9966724296,0.0003028140497
4.655,64.40224662,-0.002910463816,0.0553550976,0.996682185,0.05659896477,0.05543155807,0.9982879448,0.00307265763,0.9965788207,0.0003485216591
4.69,63.92163284,-0.002960325819,0.05578708404,0.9966058071,0.05704151345,0.05586557325,0.9982368802,0.003120962275,0.996476869,0.0004021687724
4.725,63.44813926,-0.00301069325,0.05621927268,0.9965251619,0.05748489172,0.05629983032,0.9981818026,0.003169670894,0.9963669111,0.0004634179989
4.76,62.98160882,-0.003061564053,0.05665166498,0.9964404639,0.05792902632,0.05673433104,0.9981229234,0.003218784319,0.9962493703,0.000531845411
4.795,62.52188905,-0.003112935704,0.05708426419,0.9963519687,0.05837384072,0.05716907893,0.9980604946,0.003268303586,0.9961247508,0.0006069456142
4.83,62.06883188,-0.003164805285,0.05751707537,0.9962599698,0.05881925639,0.05760407929,0.9979948057,0.003318229951,0.9959936323,0.0006881377977
4.865,61.62229353,-0.003217169555,0.05795010542,0.9961647952,0.05926519411,0.05803933923,0.9979261808,0.003368564898,0.9958566624,0.0007747726793
4.9,61.18213429,-0.003270025037,0.05838336308,0.9960668037,0.05971157516,0.05847486766,0.9978549742,0.003419310148,0.9957145496,0.000866140249
4.935,60.74821844,-0.003323368087,0.05881685886,0.9959663801,0.06015832249,0.05891067528,0.9977815663,0.003470467662,0.9955680541,0.0009614782054
4.97,60.32041408,-0.00337719498,0.05925060506,0.9958639312,0.06060536184,0.05934677452,0.9977063593,0.003522039646,0.9954179794,0.00105998097
5.005,59.89859301,-0.003431501989,0.05968461562,0.9957598805,0.06105262277,0.05978317947,0.9976297722,0.003574028547,0.9952651623,0.001160809164
5.04,59.48263056,-0.003486285453,0.06011890606,0.9956546634,0.06150003959,0.06021990578,0.997552236,0.003626437052,0.9951104635,0.001263099416
5.075,59.07240552,-0.003541541858,0.06055349334,0.9955487222,0.06194755219,0.06065697054,0.9974741889,0.003679268075,0.9949547575,0.001365974384
5.11,58.6678,-0.003597267893,0.06098839574,0.9954425011,0.06239510675,0.06109439215,0.997396071,0.003732524752,0.9947989224,0.001468552857
5.145,58.26869932,-0.00365346052,0.06142363267,0.9953364408,0.06284265635,0.06153219015,0.9973183192,0.003786210424,0.9946438298,0.001569959815
5.18,57.87499189,-0.003710117022,0.06185922451,0.9952309735,0.06329016144,0.06197038506,0.9972413625,0.003840328625,0.9944903351,0.001669336312
5.215,57.48656913,-0.00376723505,0.06229519239,0.9951265183,0.06373759015,0.06240899819,0.9971656171,0.003894883055,0.9943392679,0.001765849083
5.25,57.10332533,-0.003824812662,0.06273155803,0.9950234766,0.06418491858,0.0628480514,0.9970914816,0.003949877565,0.9941914227,0.001858699735
5.285,56.72515762,-0.003882848351,0.06316834349,0.9949222272,0.06463213082,0.06328756696,0.997019333,0.004005316131,0.9940475504,0.001947133437
5.32,56.35196579,-0.00394134107,0.06360557098,0.9948231227,0.06507921897,0.06372756726,0.9969495224,0.004061202829,0.9939083502,0.002030446987
5.355,55.98365229,-0.00400029024,0.06404326258,0.9947264857,0.06552618297,0.06416807465,0.9968823712,0.004117541804,0.993774462,0.002107996188
5.39,55.62012208,-0.004059695757,0.0644814401,0.9946326053,0.06597303036,0.06460911117,0.9968181681,0.004174337247,0.9936464603,0.002179202431
5.425,55.26128258,-0.004119557985,0.06492012476,0.9945417345,0.06641977594,0.06505069836,0.9967571661,0.004231593357,0.9935248482,0.002243558432
5.46,54.90704359,-0.004179877747,0.06535933708,0.9944540873,0.0668664413,0.06549285702,0.9966995799,0.004289314321,0.9934100526,0.002300633047
5.495,54.5573172,-0.004240656303,0.06579909656,0.9943698373,0.0673130543,0.06593560702,0.9966455842,0.004347504273,0.9933024206,0.002350075137
5.53,54.21201772,-0.004301895328,0.06623942156,0.9942891161,0.0677596485,0.06637896709,0.9965953122,0.004406167272,0.9932022163,0.002391616436
5.565,53.87106164,-0.004363596875,0.0666803291,0.9942120121,0.0682062625,0.06682295464,0.9965488545,0.004465307267,0.9931096193,0.002425073398
5.6,53.5343675,-0.004425763342,0.06712183466,0.9941385707,0.06865293921,0.06726758558,0.9965062588,0.004524928069,0.9930247239,0.002450348029
5.635,53.2018559,-0.004488397431,0.06756395205,0.9940687939,0.06909972519,0.06771287417,0.9964675303,0.004585033328,0.992947539,0.002467427688
5.67,52.87344938,-0.004551502107,0.06800669327,0.994002641,0.06954666987,0.06815883289,0.9964326317,0.004645626501,0.9928779896,0.002476383884
5.705,52.54907239,-0.004615080546,0.06845006841,0.9939400302,0.0699938248,0.06860547233,0.9964014849,0.004706710833,0.9928159191,0.002477370094
5.74,52.22865122,-0.004679136098,0.06889408554,0.9938808396,0.07044124292,0.06905280108,0.996373972,0.004768289336,0.992761092,0.002470618637
5.775,51.91211394,-0.004743672235,0.06933875066,0.9938249098,0.07088897782,0.06950082567,0.9963499378,0.004830364769,0.9927131986,0.002456436659
5.81,51.59939036,-0.00480869251,0.06978406765,0.9937720461,0.07133708308,0.06994955054,0.9963291921,0.004892939621,0.9926718591,0.002435201279
5.845,51.29041198,-0.004874200516,0.07023003827,0.9937220214,0.07178561157,0.07039897802,0.9963115125,0.004956016106,0.9926366299,0.002407353975
5.88,50.9851119,-0.004940199843,0.07067666214,0.9936745795,0.07223461491,0.0708491083,0.9962966474,0.005019596146,0.9926070096,0.002373394278
5.915,50.68342485,-0.005006694052,0.07112393681,0.9936294385,0.07268414285,0.0712999395,0.9962843197,0.005083681373,0.9925824458,0.002333872865
5.95,50.38528706,-0.005073686636,0.07157185779,0.9935862948,0.07313424285,0.07175146774,0.9962742307,0.005148273123,0.9925623427,0.002289384137
5.985,50.09063626,-0.005141181005,0.07202041863,0.9935448268,0.07358495966,0.07220368717,0.9962660635,0.005213372441,0.9925460692,0.002240558377
6.02,49.79941163,-0.005209180466,0.07246961105,0.9935046992,0.07403633496,0.07265659011,0.9962594874,0.005278980087,0.9925329663,0.00218805359
