f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
12.568,1,0,0.2634058024,1,refl,-0.2941058653,0.446818212,0.2861447745
12.592,1,0,0.2639088052,1,trans,0.7028203682,0.4368958866,0.6848344856
12.592,1,0,0.2639088052,1,refl,-0.2968732601,0.4479184174,0.2887646412
12.616,1,0,0.264411808,1,trans,0.7000654275,0.4379539588,0.6818952727
12.616,1,0,0.264411808,1,refl,-0.2996767851,0.4490108654,0.2914169328
12.64,1,0,0.2649148108,1,trans,0.6972705754,0.4390063227,0.6789128066
12.64,1,0,0.2649148108,1,refl,-0.3025170545,0.450095092,0.2941021601
12.664,1,0,0.2654178136,1,trans,0.6944350191,0.440052496,0.6758861949
12.664,1,0,0.2654178136,1,refl,-0.3053946953,0.451170618,0.2968208465
12.688,1,0,0.2659208164,1,trans,0.6915579635,0.4410919689,0.6728145419
12.688,1,0,0.2659208164,1,refl,-0.3083103472,0.4522369483,0.2995735276
12.712,1,0,0.2664238192,1,trans,0.6886386111,0.4421242038,0.6696969482
12.712,1,0,0.2664238192,1,refl,-0.3112646636,0.4532935712,0.3023607525
12.736,1,0,0.266926822,1,trans,0.6856761622,0.4431486343,0.6665325114
12.736,1,0,0.266926822,1,refl,-0.3142583118,0.4543399578,0.3051830838
12.76,1,0,0.2674298248,1,trans,0.6826698143,0.4441646654,0.6633203253
12.76,1,0,0.2674298248,1,refl,-0.3172919739,0.4553755611,0.3080410983
12.784,1,0,0.2679328276,1,trans,0.6796187621,0.4451716724,0.6600594797
12.784,1,0,0.2679328276,1,refl,-0.3203663471,0.4563998153,0.3109353877
12.808,1,0,0.2684358304,1,trans,0.6765221973,0.446169001,0.6567490608
12.808,1,0,0.2684358304,1,refl,-0.3234821443,0.4574121346,0.3138665586
12.832,1,0,0.2689388332,1,trans,0.673379308,0.4471559661,0.6533881504
12.832,1,0,0.2689388332,1,refl,-0.3266400952,0.4584119127,0.3168352335
12.856,1,0,0.269441836,1,trans,0.6701892786,0.4481318516,0.6499758256
12.856,1,0,0.269441836,1,refl,-0.3298409461,0.4593985216,0.3198420513
12.88,1,0,0.2699448388,1,trans,0.6669512895,0.4490959097,0.6465111587
12.88,1,0,0.2699448388,1,refl,-0.3330854612,0.4603713102,0.3228876677
12.904,1,0,0.2704478416,1,trans,0.6636645161,0.4500473603,0.6429932165
12.904,1,0,0.2704478416,1,refl,-0.336374423,0.4613296035,0.3259727555
12.928,1,0,0.2709508444,1,trans,0.6603281291,0.4509853901,0.6394210601
12.928,1,0,0.2709508444,1,refl,-0.339708633,0.4622727014,0.3290980058
12.952,1,0,0.2714538472,1,trans,0.6569412932,0.4519091518,0.6357937442
12.952,1,0,0.2714538472,1,refl,-0.3430889123,0.4631998771,0.3322641279
12.976,1,0,0.27195685,1,trans,0.6535031673,0.4528177634,0.6321103165
12.976,1,0,0.27195685,1,refl,-0.3465161026,0.4641103758,0.3354718502
13,1,0,0.2724598529,1,trans,0.6500129032,0.4537103074,0.6283698173
13,1,0,0.2724598529,1,refl,-0.3499910663,0.4650034131,0.3387219207
13.024,1,0,0.2729628557,1,trans,0.6464696453,0.4545858293,0.6245712785
13.024,1,0,0.2729628557,1,refl,-0.3535146876,0.4658781738,0.3420151072
13.048,1,0,0.2734658585,1,trans,0.64287253,0.455443337,0.6207137231
13.048,1,0,0.2734658585,1,refl,-0.3570878734,0.4667338095,0.3453521983
13.072,1,0,0.2739688613,1,trans,0.6392206849,0.4562817996,0.6167961646
13.072,1,0,0.2739688613,1,refl,-0.3607115534,0.4675694373,0.3487340035
13.096,1,0,0.2744718641,1,trans,0.6355132277,0.4571001457,0.6128176058
13.096,1,0,0.2744718641,1,refl,-0.3643866812,0.4683841376,0.3521613538
13.12,1,0,0.2749748669,1,trans,0.6317492661,0.4578972626,0.6087770383
13.12,1,0,0.2749748669,1,refl,-0.3681142349,0.4691769522,0.3556351025
13.144,1,0,0.2754778697,1,trans,0.6279278965,0.4586719942,0.6046734414
13.144,1,0,0.2754778697,1,refl,-0.3718952177,0.469946882,0.3591561248
13.168,1,0,0.2759808725,1,trans,0.6240482033,0.4594231398,0.6005057814
13.168,1,0,0.2759808725,1,refl,-0.3757306586,0.4706928844,0.3627253192
13.192,1,0,0.2764838753,1,trans,0.6201092581,0.4601494523,0.5962730104
13.192,1,0,0.2764838753,1,refl,-0.3796216129,0.4714138713,0.366343607
13.216,1,0,0.2769868781,1,trans,0.6161101188,0.4608496362,0.5919740657
13.216,1,0,0.2769868781,1,refl,-0.3835691632,0.4721087062,0.3700119334
13.24,1,0,0.2774898809,1,trans,0.612049829,0.4615223452,0.5876078683
13.24,1,0,0.2774898809,1,refl,-0.3875744196,0.4727762012,0.3737312671
13.264,1,0,0.2779928837,1,trans,0.6079274166,0.4621661807,0.5831733225
13.264,1,0,0.2779928837,1,refl,-0.39163852,0.4734151144,0.377502601
13.288,1,0,0.2784958865,1,trans,0.6037418935,0.4627796887,0.5786693142
13.288,1,0,0.2784958865,1,refl,-0.3957626315,0.4740241465,0.3813269519
13.312,1,0,0.2789988893,1,trans,0.5994922543,0.4633613576,0.5740947107
13.312,1,0,0.2789988893,1,refl,-0.3999479497,0.4746019373,0.3852053614
13.336,1,0,0.2795018921,1,trans,0.5951774759,0.4639096152,0.5694483589
13.336,1,0,0.2795018921,1,refl,-0.4041957001,0.4751470624,0.3891388949
13.36,1,0,0.2800048949,1,trans,0.5907965165,0.4644228258,0.564729085
13.36,1,0,0.2800048949,1,refl,-0.4085071377,0.4756580293,0.3931286423
13.384,1,0,0.2805078977,1,trans,0.5863483148,0.4648992867,0.559935693
13.384,1,0,0.2805078977,1,refl,-0.4128835474,0.4761332734,0.3971757178
13.408,1,0,0.2810109005,1,trans,0.5818317894,0.465337225,0.5550669641
13.408,1,0,0.2810109005,1,refl,-0.4173262445,0.4765711537,0.4012812589
13.432,1,0,0.2815139033,1,trans,0.5772458382,0.4657347936,0.5501216557
13.432,1,0,0.2815139033,1,refl,-0.4218365742,0.4769699484,0.405446427
13.456,1,0,0.2820169062,1,trans,0.5725893379,0.4660900675,0.5450985009
13.456,1,0,0.2820169062,1,refl,-0.4264159118,0.47732785,0.4096724062
13.48,1,0,0.282519909,1,trans,0.5678611432,0.4664010389,0.5399962071
13.48,1,0,0.282519909,1,refl,-0.4310656625,0.4776429603,0.4139604029
13.504,1,0,0.2830229118,1,trans,0.5630600872,0.4666656131,0.5348134562
13.504,1,0,0.2830229118,1,refl,-0.4357872607,0.4779132852,0.4183116448
13.528,1,0,0.2835259146,1,trans,0.5581849802,0.4668816033,0.5295489036
13.528,1,0,0.2835259146,1,refl,-0.4405821699,0.4781367288,0.4227273799
13.552,1,0,0.2840289174,1,trans,0.5532346106,0.4670467253,0.5242011779
13.552,1,0,0.2840289174,1,refl,-0.4454518818,0.4783110875,0.4272088754
13.576,1,0,0.2845319202,1,trans,0.5482077444,0.4671585919,0.518768881
13.576,1,0,0.2845319202,1,refl,-0.4503979149,0.4784340438,0.431757416
13.6,1,0,0.285034923,1,trans,0.543103126,0.4672147067,0.5132505876
13.6,1,0,0.285034923,1,refl,-0.455421814,0.4785031596,0.4363743025
13.624,1,0,0.2855379258,1,trans,0.5379194782,0.4672124578,0.5076448458
13.624,1,0,0.2855379258,1,refl,-0.4605251483,0.4785158691,0.4410608491
13.648,1,0,0.2860409286,1,trans,0.5326555036,0.4671491111,0.5019501776
13.648,1,0,0.2860409286,1,refl,-0.4657095095,0.4784694711,0.4458183821
13.672,1,0,0.2865439314,1,trans,0.5273098855,0.4670218026,0.4961650794
13.672,1,0,0.2865439314,1,refl,-0.4709765102,0.4783611218,0.450648236
13.696,1,0,0.2870469342,1,trans,0.5218812891,0.4668275306,0.4902880233
13.696,1,0,0.2870469342,1,refl,-0.4763277808,0.4781878257,0.4555517514
13.72,1,0,0.287549937,1,trans,0.5163683639,0.4665631482,0.4843174584
13.72,1,0,0.287549937,1,refl,-0.481764967,0.4779464276,0.4605302711
13.744,1,0,0.2880529398,1,trans,0.5107697453,0.4662253535,0.4782518129
13.744,1,0,0.2880529398,1,refl,-0.4872897262,0.4776336029,0.465585136
13.768,1,0,0.2885559426,1,trans,0.5050840579,0.4658106811,0.4720894962
13.768,1,0,0.2885559426,1,refl,-0.4929037239,0.4772458484,0.4707176808
13.792,1,0,0.2890589454,1,trans,0.4993099186,0.4653154919,0.4658289018
13.792,1,0,0.2890589454,1,refl,-0.4986086286,0.4767794715,0.4759292289
13.816,1,0,0.2895619482,1,trans,0.4934459401,0.4647359628,0.459468411
13.816,1,0,0.2895619482,1,refl,-0.5044061075,0.4762305801,0.4812210868
13.84,1,0,0.290064951,1,trans,0.4874907362,0.4640680758,0.4530063969
13.84,1,0,0.290064951,1,refl,-0.5102978203,0.4755950712,0.4865945372
13.864,1,0,0.2905679538,1,trans,0.4814429261,0.4633076064,0.4464412292
13.864,1,0,0.2905679538,1,refl,-0.5162854124,0.474868619,0.4920508324
13.888,1,0,0.2910709566,1,trans,0.4753011411,0.4624501111,0.43977128
13.888,1,0,0.2910709566,1,refl,-0.5223705079,0.4740466628,0.4975911861
13.912,1,0,0.2915739595,1,trans,0.4690640316,0.461490915,0.4329949304
13.912,1,0,0.2915739595,1,refl,-0.528554701,0.473124394,0.5032167642
13.936,1,0,0.2920769623,1,trans,0.4627302746,0.4604250984,0.4261105782
13.936,1,0,0.2920769623,1,refl,-0.5348395465,0.4720967429,0.5089286752
13.96,1,0,0.2925799651,1,trans,0.4562985832,0.459247482,0.4191166467
13.96,1,0,0.2925799651,1,refl,-0.5412265495,0.4709583642,0.5147279587
13.984,1,0,0.2930829679,1,trans,0.4497677168,0.4579526128,0.4120115946
13.984,1,0,0.2930829679,1,refl,-0.5477171533,0.4697036233,0.5206155737
14.008,1,0,0.2935859707,1,trans,0.4431364927,0.4565347485,0.4047939278
14.008,1,0,0.2935859707,1,refl,-0.5543127261,0.4683265803,0.5265923841
14.032,1,0,0.2940889735,1,trans,0.4364037994,0.4549878414,0.3974622119
